station_name,latitude,longitude,cluster,k
Yonge St / Bloor St,43.6691804,-79.3863146,3,5
Yonge St / Davisville Ave,43.6976798,-79.3966076,3,5
Yonge St / Dundas Sq,43.6552868,-79.3805856,3,5
Yonge St / Dundonald St - SMART,43.665914514239695,-79.384813377117,3,5
Yonge St / Golfdale Rd,43.731985,-79.4037944,3,5
Yonge St / Harbour St,43.6434503773189,-79.3755100313682,3,5
Yonge St / Lawrence Ave,43.7253816,-79.4021079,3,5
Yonge St / Montgomery Ave - SMART,43.7097102924655,-79.3991715390366,3,5
Yonge St / Orchard View Blvd,43.7082514960752,-79.3986365551089,3,5
Yonge St / St Clair Ave,43.6880777,-79.3943964,3,5
Yonge St / Wood St,43.6620557054204,-79.3833672153993,3,5
Yonge St / Yorkville Ave,43.671925,-79.3878182,3,5
York St / Lakeshore St W - South,43.6420529200216,-79.38069412177,3,5
York St / Queens Quay W,43.6402297934417,-79.3801002160262,3,5
York University (Glendon Campus) - SMART,43.7276210652555,-79.3813977427825,3,5
York University Station (North),43.7741232,-79.4996291,4,5
York University Station (South) - SMART,43.7735066761586,-79.5001690866629,4,5
1 Market St - SMART,43.646929786806,-79.3709980052162,2,6
111 Bond St (North of Dundas St E)  - SMART,43.6572633244787,-79.3784695602031,2,6
12 Harbour St,43.6428813,-79.3757135,2,6
128 Sterling Ave - SMART,43.6539448487832,-79.4450154025322,0,6
1303 Yonge St - SMART,43.6848836594691,-79.3923925025309,2,6
135 Queens Wharf  - SMART,43.6511536325749,-79.3851577289438,2,6
1525 Dundas St,43.6495688316393,-79.4324530936431,0,6
161 Bleecker St (South of Wellesley),43.6666811549701,-79.3731550006831,2,6
190 Queens Quay E,43.6451551,-79.3655184,2,6
20 Charles St E,43.6689694,-79.3849338,2,6
200 Bloor St. E.,43.6725675,-79.3823807,2,6
25 Booth Ave,43.654713,-79.3411539,1,6
25 York St  Union Station South,43.6436950961274,-79.3810035178747,2,6
285 Victoria St,43.656891,-79.3794781,2,6
324 Cherry St,43.6503092,-79.3569126,2,6
406 Oakwood Ave,43.6882606,-79.4393353,0,6
424 Wellington St W,43.6440537,-79.3966852,2,6
439 Sherbourne St,43.6661334,-79.3736615,2,6
457 King St. W. at Spadina,43.6450793704172,-79.3961006244121,2,6
51 Parliament St,43.6519742,-79.3619474,2,6
519 Church St - SMART,43.6646001333883,-79.3806990467771,2,6
541 Huron St - SMART,43.6712537258785,-79.4022355448605,2,6
555 Bloor St East,43.6728118,-79.3695531,2,6
640 Bloor Street E,43.6741798,-79.3678587,2,6
80 Clinton St (North of College),43.6563952537432,-79.4144934602031,0,6
909 Yonge St,43.6749514,-79.3885276,2,6
Adelaide St W / Brant St,43.6464039324696,-79.3981277025325,2,6
Adelaide St W / Strachan Ave,43.6435382688261,-79.4124697178004,0,6
Alameda Ave / Vaughan Rd - SMART,43.6910182753954,-79.4374761,0,6
Alma Ave / Gladstone Ave SMART,43.645082808959,-79.428022273697,0,6
Alton Ave / Dundas St E (Greenwood Park),43.6675998466659,-79.3293116141764,1,6
Alvin Ave / St Clair Ave E,43.6887072,-79.3926561,2,6
Amelia St. / Sumach St.,43.6686254843741,-79.363616316025,2,6
Amos Waites Park,43.613355,-79.4879937,4,6
Amroth Ave / Danforth Ave,43.6851299,-79.3118909,1,6
Annette St / Dundas W,43.6642986,-79.458869,0,6
Annette St / Jane St,43.6585495,-79.4871898,4,6
Antler St / Campbell Ave - SMART,43.6643427179054,-79.4493206178739,0,6
Augusta Ave / Denison Sq,43.6540735347871,-79.4018041467098,2,6
Augusta Ave / Dundas St W,43.6524151635183,-79.4010729160257,2,6
Baldwin Ave / Spadina Ave - SMART,43.6550953442059,-79.3986878160256,2,6
Baldwin St / Henry St,43.6561828411132,-79.3934396736967,2,6
Balliol St / Yonge St  SMART,43.6978569,-79.3943799,2,6
Bartlett Parkette,43.670349,-79.4362994,0,6
Barton St / Howland St - SMART,43.6685886997248,-79.4098414126466,0,6
Bathurst St / Adelaide St W,43.6449804455062,-79.4030549025326,2,6
Bathurst St / Dundas St W,43.6521688,-79.4063406,0,6
Bathurst St / Fort York Blvd,43.639157,-79.3996475,2,6
Bathurst St / Lennox St,43.6639258,-79.4107376,0,6
Bathurst St/Queens Quay(Billy Bishop Airport),43.6358391240589,-79.3984495387512,2,6
Bathurst Subway Station,43.6666871,-79.4116449,0,6
Bay St / Albert St,43.6531094618133,-79.3826437313678,2,6
Bay St / Bloor St W (East Side),43.6696891958667,-79.3892551832582,2,6
Bay St / Bloor St W (West Side),43.669692114553,-79.3900258786759,2,6
Bay St / Charles St - SMART,43.6680957892602,-79.3886873996438,2,6
Bay St / College St (East Side),43.6606978316688,-79.3856703516634,2,6
Bay St / College St (West Side) - SMART,43.6609335495427,-79.3859984919365,2,6
Bay St / Queens Quay W (Ferry Terminal),43.6413960992217,-79.3768730905225,2,6
Bay St / Scollard St,43.6719976,-79.3902757,2,6
Bay St / St. Joseph St,43.6658541967127,-79.3876680736962,2,6
Bay St / Wellesley St W,43.6637002,-79.3870773,2,6
Bayview Ave / Lawren Harris Square,43.6547794728814,-79.3537015859754,2,6
Beaty Ave / Queen St W,43.6395429,-79.441058,0,6
Bellwoods Ave / Treford Pl - SMART,43.6526221512392,-79.4133976736967,0,6
Beltline Trail / Chaplin Cres.,43.7045705083875,-79.4231132106435,0,6
Berkeley St / Adelaide St E - SMART,43.6531326617562,-79.3647637313678,2,6
Berkeley St / Dundas St E - SMART,43.6592577229468,-79.367351002532,2,6
Berry Rd / Bell Manor Dr,43.6373109947738,-79.488960317875,4,6
Beverley  St / Dundas St W,43.6537292,-79.3939769,2,6
Beverley St / College St,43.6576943,-79.3955101,2,6
Blake St / Boultbee Ave,43.6718404,-79.3382205,1,6
Blantyre Park,43.6831825,-79.2805565,1,6
Bleecker St / St James Ave,43.6690484863875,-79.3744326313671,2,6
Bloor St E / Huntley St - SMART,43.6720864958783,-79.3791355602025,2,6
Bloor St W / Balmuto St,43.6701655408665,-79.3880232313671,2,6
Bloor St W / Brock Ave,43.6592259154401,-79.4386539783555,0,6
Bloor St W / Christie St,43.66078,-79.4312138,0,6
Bloor St W / Dundas St W,43.6560373,-79.4523222,0,6
Bloor St W / High Park Ave (High Park),43.6537199481172,-79.4652740602033,4,6
Bloor St W / Huron St,43.6670201,-79.4018152,2,6
Bloor St W / Manning Ave - SMART,43.6642431181888,-79.4160831736962,0,6
Bloor St W / Pacific Ave,43.6540578220405,-79.4636864025323,4,6
Bloor St W / Riverside Ave,43.647695,-79.4875628,4,6
Bloor St W / Shaw Ave - SMART,43.6626574383616,-79.4232857178739,0,6
Blythwood Rd / Yonge St - SMART,43.7167870231111,-79.4004921178717,2,6
Bond St / Queen St E,43.6530408739241,-79.3769128025322,2,6
Braemar Ave / Eglinton Ave W,43.7042096,-79.4094508,2,6
Bremner Blvd / Rees St,43.6411386619907,-79.3877795890393,2,6
Briar Hill Ave / Yonge St - SMART,43.7138443318697,-79.3998514890364,2,6
Brick Works,43.6849127,-79.3655581,2,6
Bridgeman Ave / Bathurst St,43.674501389008,-79.4148223025314,0,6
Bridgeman Ave / Kendal Ave,43.6756522857338,-79.4098641178735,0,6
Broadview Ave / Danforth Ave,43.6763507,-79.3586274,2,6
Broadview Ave / Westwood Ave,43.684886,-79.3565672,2,6
Cariboo St / Rail Path,43.6668571498497,-79.4583445025316,0,6
Carlaw Ave / Danforth Ave,43.6783505,-79.3474623,1,6
Carlaw Ave / Dundas St E,43.6650172994178,-79.3415714160252,1,6
Carlaw Ave / Strathcona Ave,43.6754291874016,-79.3460024890379,1,6
Carlton St / Parliament St,43.6643647,-79.3681095,2,6
Central Tech  (Harbord St),43.6632465695531,-79.4091627036855,0,6
Charles St E / Jarvis St - SMART,43.6700958596067,-79.3799211448605,2,6
Charles St W / Balmuto St - SMART,43.6686325236836,-79.3874044602026,2,6
Cherry Beach,43.6370143,-79.3438162,1,6
Cherry Beach Sports Field (55 Unwin Ave),43.640607278299,-79.3411633755459,1,6
Cherry St / Distillery Ln,43.6507646108461,-79.3568653940928,2,6
Cherry St / Mill St,43.6512802,-79.3578737,2,6
Chester Station,43.6782277,-79.3525143,1,6
Chiltern Hill Rd / Eglinton Ave W,43.7003579,-79.4280706,0,6
Chorley Park - SMART,43.686173805378,-79.3693155890375,2,6
Christie St / Benson Ave (Wychwood Barns),43.6801190362763,-79.4250428602022,0,6
Church St  / Wood St,43.6628211276403,-79.3797284380518,2,6
Church St / Alexander St,43.6638815643812,-79.3800837736963,2,6
Church St / Bloor St E,43.6713237,-79.3831361,2,6
Church St / Dundas St E - SMART,43.6566255287315,-79.3771570313676,2,6
Church St / Lombard St,43.6519823530586,-79.3751559160258,2,6
Claremont St / Dundas St W,43.6513386919789,-79.4116091602033,0,6
Clarence Square,43.6441912,-79.393683,2,6
Clendenan Ave / Rowland St - SMART,43.6604476437895,-79.4714492890385,4,6
College Park - Yonge St Entrance,43.6599268375014,-79.3825955274312,2,6
College Park South,43.6599741510493,-79.3849808295252,2,6
College Park- Gerrard Entrance,43.6589057873323,-79.3838338008719,2,6
College St / Borden St,43.6571124519816,-79.4051695313676,0,6
College St / Crawford St,43.6551685699926,-79.4190170553511,0,6
College St / Huron St,43.6584260107472,-79.3981365583543,2,6
College St / Major St,43.6576116991496,-79.4028079178742,2,6
College St / Markham St,43.6563798782945,-79.4089327025321,0,6
Colonel Danforth Park,43.7796074,-79.1766316,5,6
Concord Av / Dewson St,43.6568433709601,-79.4249363394071,0,6
Concord Ave / Bloor St W,43.6619647,-79.4268271,0,6
Cosburn Ave / Cedarvale Ave,43.697154,-79.3145238,1,6
Cosburn Ave / Donlands Ave,43.6905841,-79.3413146,1,6
Cosburn Ave / Durant Ave,43.6938983486332,-79.3299831602017,1,6
Coxwell Ave /  Lake Shore Blvd E,43.662833,-79.3152384,1,6
Coxwell Ave / Plains Rd,43.6959033,-79.3292314,1,6
Crawford St / Queen St W,43.6491517,-79.4167516,0,6
Cumberland Ave / Bay St SMART,43.670631979038,-79.3898115412673,2,6
D'Arcy St / Spadina Ave - SMART,43.6541077470146,-79.3983843467098,2,6
D'Arcy St. /McCaul St. SMART,43.6553109271941,-79.3918719432911,2,6
Dalton Rd / Bloor St W,43.6662499514982,-79.4066331736962,0,6
Danforth Ave / Aldridge Ave,43.6849029594144,-79.3171629448599,1,6
Danforth Ave / Barrington Ave,43.6883669,-79.3005153,1,6
Danforth Ave / Coxwell Ave,43.6834778,-79.3237153,1,6
Danforth Ave / Dewhurst Blvd,43.6801934,-79.3394629,1,6
Danforth Ave / Ellerbeck St,43.6769393,-79.3566149,2,6
Danforth Ave / Gough Ave,43.6788320392721,-79.3461056025312,1,6
Danforth Ave / Lamb Ave,43.6819129,-79.3293717,1,6
Danforth Ave / Westlake Ave,43.6876037517295,-79.3052146025308,1,6
Davenport Rd / Avenue Rd,43.6748211,-79.3967481,2,6
Davenport Rd / Bathurst St,43.6767734,-79.4161824,0,6
Davenport Rd / Bedford Rd,43.6745922,-79.3999473,2,6
Davenport Rd / Christie St,43.6756701,-79.423232,0,6
Davenport Rd / Lansdowne Ave,43.6713154,-79.4483532,0,6
Davenport Rd / McAlpine St - SMART,43.6740631902548,-79.3915103736958,2,6
Davenport Rd / Oakwood Rd - SMART,43.6745285294746,-79.4337405736959,0,6
Davisville Ave / Pailton Cres,43.6993444,-79.3919052,2,6
Dawes Rd / Taylor Creek Trl,43.6972635381852,-79.2973899890371,1,6
Dentonia Park,43.6936295,-79.2933125,1,6
Donlands Station,43.6808549,-79.3377699,1,6
Dovercourt Rd / Harrison St (Green P) - SMART,43.6503689933218,-79.4250447469708,0,6
Dufferin Gate - SMART,43.6337739042721,-79.425318880765,0,6
Dufferin St / Bloor St,43.6601875,-79.4353303,0,6
Dufferin St / Finch Hydro Recreational Trail,43.7722468634226,-79.467624673692,3,6
Dufferin St / Sylvan Av (Dufferin Grove Park),43.6548753948128,-79.4333425553514,0,6
Dundas St E / Boulton Ave - SMART,43.6633067526901,-79.3481953448608,1,6
Dundas St E / Broadview Ave,43.6622581,-79.3512492,2,6
Dundas St E / George St,43.6574326027245,-79.3734940890386,2,6
Dundas St E / Parliament St,43.659227,-79.3658214,2,6
Dundas St E / Pembroke St - SMART,43.6583432969745,-79.3724126313675,2,6
Dundas St E / Regent Park Blvd,43.6601302,-79.3616424,2,6
Dundas St E / Victoria St,43.6564895892273,-79.3795952602032,2,6
Dundas St W / Crawford St,43.6502169319699,-79.4170325736968,0,6
Dundas St W / Edna Ave,43.6574369754248,-79.4527035313676,0,6
Dundas St W / Roncesvalles Green P - SMART,43.6537595013049,-79.4517171755191,0,6
Dundas St W / St Helen Ave - SMART,43.6503292925566,-79.4409557203492,0,6
Dundas St W / St. Patrick St,43.6546590079284,-79.3902829160256,2,6
Dundas St W / Watkinson Ave,43.6650294652797,-79.4602781935564,4,6
Dundas St W / Yonge St,43.6558423,-79.3839045,2,6
Dundonald St / Church St,43.6665946,-79.3814682,2,6
Dupont St / Emerson Ave SMART,43.6673893875706,-79.4441430448606,0,6
Durie St / Dundas St W,43.6657862748429,-79.4849070467093,4,6
E.T. Seton Park (Eglinton Ave E / Leslie St),43.716743677693,-79.3490130025297,1,6
East Lynn Ave / Danforth Ave,43.68505,-79.3153536,1,6
Eastern Ave / Winnifred Ave,43.659400455701,-79.335132302532,1,6
Eastwood Rd / Coxwell Ave,43.6727597,-79.3191212,1,6
Eastwood Rd / Woodbine Ave - SMART,43.676679280996,-79.3089800602023,1,6
Edward St / Yonge St,43.656837,-79.382563,2,6
Eglinton Ave E / Redpath Ave,43.7078749,-79.3924203,2,6
Eglinton Ave W / Henning Ave SMART,43.7062969,-79.4016121,2,6
Eglinton Ave W / Scarlett Rd,43.6836259,-79.5109535,4,6
Elizabeth St / Edward St (Bus Terminal),43.6562769785739,-79.3854967602032,2,6
Ellis Ave / The Queensway,43.6378709,-79.4659966,4,6
Elm St/ University Ave (East Side),43.6564639,-79.3878214,2,6
Elwood Blvd / Avenue Rd,43.7070439,-79.4096215,2,6
Emerson Ave / Bloor St W,43.6589158475522,-79.4407623890385,0,6
Erskine Ave / Yonge St SMART,43.7112736395208,-79.3992793736944,2,6
Essex St / Christie St - SMART,43.6685219453294,-79.4202947602026,0,6
Esther Shiner Stadium,43.7756962,-79.4466356,3,6
Euclid Ave / Bloor St W,43.6644871950752,-79.4148510736962,0,6
Euclid Ave / Herrick St - SMART,43.6620842012886,-79.4139426467095,0,6
Exhibition GO (Atlantic Ave),43.6376887,-79.420201,0,6
Exhibition GO Station,43.6352125,-79.4187963,0,6
Fairmount Park,43.6759694,-79.3158648,1,6
Finch West Subway Station,43.765036,-79.4911601,3,6
Fleet St / Bathurst St,43.6368786,-79.3999844,2,6
Fleming Cres / Bayview Ave,43.7071996,-79.3756129,2,6
Florence Gell Park,43.6619288,-79.4981987,4,6
Fort York  Blvd / Capreol Ct,43.6403393094046,-79.3956797691134,2,6
Fort York Blvd / Bathurst St SMART,43.6390570608164,-79.4006772890394,2,6
Fort York Blvd / Garrison Rd,43.6375062325148,-79.4040195670101,0,6
Foster Pl / Elizabeth St,43.6545898188543,-79.3848452993399,2,6
Frederick St / King St E,43.649249,-79.3679828,2,6
Frederick St / The Esplanade,43.6485869,-79.3690619,2,6
Frobisher Ave / Lascelles Blvd,43.6967042,-79.400458,2,6
Front St / Simcoe St,43.6449559367743,-79.385039989039,2,6
Front St E / Bayview Avenue,43.6537409228599,-79.3536805025322,2,6
Front St E / Cherry St,43.6528828,-79.3580952,2,6
Front St E / Scott St,43.6476575921309,-79.375789189039,2,6
Front St W / Bay St (North Side),43.6462780888741,-79.3794840000926,2,6
Front St W / Bay St (South Side),43.6458743833108,-79.3788402699613,2,6
Front St W / Blue Jays Way,43.6434801,-79.3906534,2,6
Front St W / University Ave (1),43.6453168615321,-79.3831964582896,2,6
Front St W / University Ave (2),43.6449745752054,-79.3834048097065,2,6
Front St W / Yonge St (Hockey Hall of Fame),43.6473962775009,-79.3774679628112,2,6
Fulton Ave / Pape Ave,43.6838081,-79.3467928,1,6
G Ross Lord Park,43.7789858,-79.4610736,3,6
Gailbraith Rd / Kings College Cr. (U of T),43.6618101326865,-79.3951820890384,2,6
Gamble Ave / Broadview Ave,43.6892793,-79.3545241,1,6
Garden Ave / Roncesvalles Ave,43.6434063,-79.4478706,0,6
George St / King St E,43.6509551804968,-79.370697541787,2,6
Gerrard Square Mall (1010 Gerrard St E),43.669524,-79.3389805,1,6
Gerrard St E / Broadview - SMART,43.6656324210123,-79.3526213711645,2,6
Gerrard St E / Leslie St,43.6700054832942,-79.3330981178736,1,6
Gerrard St E / Malvern Ave - SMART,43.6852784072309,-79.2947190890375,1,6
Gerrard St E / River St,43.6634883,-79.3590277,2,6
Gerrard St E / Ted Reeve Dr,43.6847371770723,-79.2974924890375,1,6
Gerrard St E / Victoria Park Ave - SMART,43.6870742949465,-79.2866539890374,1,6
Glebe Rd W / Yonge St,43.7007679,-79.3974287,2,6
Glen Edyth Dr / Davenport Rd,43.6780397390915,-79.4053244136231,2,6
Glendonwynne Ave / Bloor St W,43.6517862279131,-79.4740113736967,4,6
Goodwood Park Ct / Dentonia Park,43.693066957472,-79.2925078753779,1,6
Gould St / Mutual St,43.6586714481525,-79.376361160203,2,6
Gould St / Yonge St (Ryerson University),43.6575315267405,-79.3813756025321,2,6
Granby St / Church St - SMART,43.6614265261999,-79.3791150602029,2,6
Guildwood GO Station (South),43.755257974421,-79.1974983732554,5,6
Hanna Ave / Liberty St,43.6382642,-79.4195443,0,6
Harbord St / Clinton St,43.660445790723,-79.4158203736964,0,6
Havelock St / Dufferin Park,43.6579059741518,-79.4312955736965,0,6
Hayter St / Laplante Ave,43.6592016468503,-79.3859770313675,2,6
High Park - Grenadier Cafe,43.6455504075175,-79.4659889448615,4,6
High Park - West Rd,43.6461366,-79.4691477,4,6
High Park Amphitheatre,43.6465345050189,-79.4620771160259,4,6
High Park Ave / Dundas St W,43.66563389211,-79.4703433025318,4,6
High Park Outdoor Pool,43.6494974,-79.4653944,4,6
High Park Subway,43.6544342,-79.4655451,4,6
High Park Subway Station,43.6544342,-79.4655451,4,6
Highfield Rd / Gerrard St E,43.6717821570118,-79.3249417602025,1,6
Hillsdale Ave W / Yonge St,43.7032744,-79.3980628,2,6
Hocken Ave./Vaughan Rd.,43.6818619791681,-79.4183876449986,0,6
Housey St / Dan Leckie Way,43.6382913982012,-79.3974778160262,2,6
Howard Park Ave / Dundas St W - SMART,43.6522760266469,-79.4481169602033,0,6
Howard St / Rose Ave,43.6715046769284,-79.3723717178736,2,6
Howard St / Sherbourne St,43.6713415522696,-79.3764570957795,2,6
HTO Park (Queens Quay W),43.6379645,-79.3874561,2,6
Hubbard Blvd / Balsam Av,43.66961336346169,-79.2888265448605,1,6
Hubbard Blvd. / Glen Manor Dr.,43.6689482081741,-79.2914282988194,1,6
Humber Bay Shores Park / Marine Parade Dr,43.6262269,-79.4766997,4,6
Humber Bay Shores Park East,43.630944,-79.472145,4,6
Humber Bay Shores Park West,43.622438,-79.4803365,4,6
Humber College,43.7285212,-79.6063069,3,6
Humberside Grounds - SMART,43.6594048938181,-79.470300860203,4,6
Huron/ Harbord St,43.6670201,-79.4018152,2,6
Isabella St / Church St,43.6683551,-79.3823222,2,6
Jameson Ave / Queen St W,43.6396945,-79.4368676,0,6
Jane St / Bloor St W (Jane Subway Station),43.6499246568523,-79.4838210300721,4,6
Jarvis St / Carlton St,43.6625452,-79.3765801,2,6
Jarvis St / Dundas St E,43.6571222,-79.3743386,2,6
Jarvis St / Isabella St,43.6691423,-79.3793983,2,6
Jarvis St / Maitland Pl,43.6653340095923,-79.3778882313673,2,6
Jarvis St / Richmond St E,43.6526421,-79.374142,2,6
Jimmie Simpson Park (Queen St E),43.6613859879273,-79.3447826736964,1,6
John St  / Mercer St - SMART,43.6461303039244,-79.389492530798,2,6
Joseph J Piccininni Community Centre,43.6753158,-79.4515427,0,6
Judson St / Royal York,43.6163521846301,-79.4984076602048,4,6
Keele St / Annette St,43.6636671,-79.463587,4,6
Keele St / Vine Ave,43.6667355892612,-79.4650519313672,4,6
Kendal Ave / Bernard Ave,43.6720923356345,-79.4084107448605,0,6
Kendal Ave / Spadina Rd,43.6704053,-79.4052087,2,6
Kew Beach Ave / Kenilworth Ave,43.66677965006,-79.3006636602027,1,6
Kilgour Rd / Rumsey Rd,43.7182991240458,-79.3716849919558,2,6
King / Cowan Ave - SMART,43.6380615905161,-79.4318558485591,0,6
King St E / Church St,43.650002,-79.374494,2,6
King St E / Jarvis St,43.6501395,-79.3725329,2,6
King St E / Ontario St.,43.6518027410405,-79.3660818490542,2,6
King St E / River St,43.6569236,-79.356364,2,6
King St E / Victoria St,43.6495672336494,-79.3767516602034,2,6
King St W / Bay St (East Side),43.6488229527268,-79.3796561982438,2,6
King St W / Bay St (West Side),43.6486680185346,-79.3808980958271,2,6
King St W / Brant St,43.645129699972,-79.397611131368,2,6
King St W / Charlotte St (West Side),43.645631726708096,-79.3937471646064,2,6
King St W / Crawford St,43.6417896971911,-79.4137996736972,0,6
King St W / Douro St,43.6409481,-79.4164811,0,6
King St W / Fraser Ave,43.6396449881381,-79.4248466602039,0,6
King St W / Joe Shuster Way,43.6395764,-79.4237259,0,6
King St W / Jordan St,43.6491251979871,-79.3787379583548,2,6
King St W / Spadina Ave,43.6458183,-79.395113,2,6
King St W / Stafford St,43.6424125497386,-79.4107397809075,0,6
King St W / Tecumseth St,43.6435646769939,-79.4052578025327,0,6
King St W / York St,43.6478273,-79.3833728,2,6
Kings Mill Park,43.6494585746259,-79.493255566759,4,6
Kingston Rd / Beech Ave,43.6804363312721,-79.2906815448601,1,6
